timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1642427757904,44,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,44,0,0
1642427757876,81,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,78,0,0
1642427757948,48,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,48,0,0
1642427757957,44,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,44,0,0
1642427758001,50,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,49,0,0
1642427757996,60,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,58,0,0
1642427758056,45,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,45,0,0
1642427758051,61,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,58,0,0
1642427758101,48,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,48,0,0
1642427758112,46,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,46,0,0
1642427758158,49,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,49,0,0
1642427758150,58,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,56,0,0
1642427758209,43,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,43,0,0
1642427758207,62,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,60,0,0
1642427758252,48,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,48,0,0
1642427758269,49,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,49,0,0
1642427758300,58,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,57,0,0
1642427758318,56,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,56,0,0
1642427758359,43,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,43,0,0
1642427758374,63,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,59,0,0
1642427758402,47,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,47,0,0
1642427758438,44,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,44,0,0
1642427758450,60,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,56,0,0
1642427758482,49,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,49,0,0
1642427758511,43,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,43,0,0
1642427758532,61,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,59,0,0
1642427758554,48,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,48,0,0
1642427758594,44,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,44,0,0
1642427758603,59,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,56,0,0
1642427758639,56,Product List,200,OK,LT - 4 4-1,text,true,,6316,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,55,0,0
1642427758663,45,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,45,0,0
1642427758695,61,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,59,0,0
1642427758708,48,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,48,0,0
1642427758756,45,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,45,0,0
1642427758756,69,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,59,0,0
1642427758801,51,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,51,0,0
1642427758826,44,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,44,0,0
1642427758852,62,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,60,0,0
1642427758870,51,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,51,0,0
1642427758915,44,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,44,0,0
1642427758922,59,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,57,0,0
1642427758959,49,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,49,0,0
1642427758982,43,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,43,0,0
1642427759025,47,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,46,0,0
1642427759008,80,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,77,0,0
1642427759072,59,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,57,0,0
1642427759089,44,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,44,0,0
1642427759131,44,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,44,0,0
1642427759133,55,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,55,0,0
1642427759175,47,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,47,0,0
1642427759188,63,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,60,0,0
1642427759223,59,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,57,0,0
1642427759252,45,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,45,0,0
1642427759284,49,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,49,0,0
1642427759297,49,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,49,0,0
1642427759333,48,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,48,0,0
1642427759347,61,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,59,0,0
1642427759382,59,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,57,0,0
1642427759409,44,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,44,0,0
1642427759442,44,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,44,0,0
1642427759453,51,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,50,0,0
1642427759486,49,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,49,0,0
1642427759504,62,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,60,0,0
1642427759536,59,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,57,0,0
1642427759567,44,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,44,0,0
1642427759595,65,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,65,0,0
1642427759611,71,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,71,0,0
1642427759660,48,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,48,0,0
1642427759683,62,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,60,0,0
1642427759709,63,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,57,0,0
1642427759746,44,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,44,0,0
1642427759772,44,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,44,0,0
1642427759790,49,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,49,0,0
1642427759817,56,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,56,0,0
1642427759839,62,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,60,0,0
1642427759874,71,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,70,0,0
1642427759902,46,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,46,0,0
1642427759945,43,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,43,0,0
1642427759948,55,Product List,200,OK,LT - 4 4-1,text,true,,6316,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,55,0,0
1642427759989,47,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,47,0,0
1642427760005,62,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,60,0,0
1642427760067,45,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,45,0,0
1642427760037,94,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,92,0,0
1642427760113,49,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,49,0,0
1642427760132,78,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,78,0,0
1642427760162,62,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,60,0,0
1642427760211,47,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,47,0,0
1642427760225,47,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,47,0,0
1642427760258,60,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,58,0,0
1642427760272,50,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,49,0,0
1642427760318,44,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,44,0,0
1642427760322,61,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,59,0,0
1642427760362,47,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,47,0,0
1642427760384,44,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,44,0,0
1642427760409,60,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,57,0,0
1642427760429,48,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,48,0,0
1642427760469,49,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,49,0,0
1642427760478,61,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,59,0,0
1642427760518,56,Product List,200,OK,LT - 3 3-1,text,true,,6316,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,55,0,0
1642427760539,46,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,46,0,0
1642427760574,59,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,56,0,0
1642427760586,49,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,49,0,0
1642427760633,43,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,43,0,0
1642427760636,70,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,67,0,0
1642427760677,47,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,47,0,0
1642427760706,48,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,48,0,0
1642427760724,60,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,59,0,0
1642427760754,64,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,63,0,0
1642427760785,43,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,43,0,0
1642427760828,47,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,47,0,0
1642427760818,80,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,78,0,0
1642427760875,60,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,58,0,0
1642427760899,45,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,45,0,0
1642427760935,44,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,44,0,0
1642427760945,80,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,80,0,0
1642427760980,49,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,49,0,0
1642427761026,61,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,59,0,0
1642427761029,60,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,58,0,0
1642427761088,44,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,44,0,0
1642427761090,43,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,42,0,0
1642427761132,53,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,52,0,0
1642427761133,59,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,59,0,0
1642427761185,61,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,59,0,0
1642427761192,74,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,72,0,0
1642427761247,44,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,44,0,0
1642427761267,65,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,65,0,0
1642427761291,48,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,48,0,0
1642427761332,47,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,47,0,0
1642427761339,79,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,76,0,0
1642427761379,59,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,57,0,0
1642427761418,46,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,46,0,0
1642427761438,45,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,44,0,0
1642427761465,48,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,48,0,0
1642427761483,47,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,47,0,0
1642427761514,61,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,59,0,0
1642427761530,59,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,57,0,0
1642427761575,46,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,45,0,0
1642427761590,43,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,43,0,0
1642427761621,48,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,48,0,0
1642427761633,47,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,47,0,0
1642427761670,61,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,58,0,0
1642427761680,87,Search,200,OK,LT - 3 3-1,text,true,,18470,541,1,2,https://www.cicek.com/Arama?query=kupa,85,0,0
1642427761731,45,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,45,0,0
1642427761767,45,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,45,0,0
1642427761776,49,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,49,0,0
1642427761812,54,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,54,0,0
1642427761825,65,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,59,0,0
1642427761867,59,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,57,0,0
1642427761890,44,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,44,0,0
1642427761926,43,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,43,0,0
1642427761934,48,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,48,0,0
1642427761970,48,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,47,0,0
1642427761983,76,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,74,0,0
1642427762018,61,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,59,0,0
1642427762079,52,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,52,0,0
1642427762060,98,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,98,0,0
1642427762131,48,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,48,0,0
1642427762158,60,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,60,0,0
1642427762179,60,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,58,0,0
1642427762219,65,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,62,0,0
1642427762239,47,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,47,0,0
1642427762284,47,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,47,0,0
1642427762287,48,Product List,200,OK,LT - 3 3-1,text,true,,6316,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,48,0,0
1642427762331,51,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,50,0,0
1642427762335,60,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,58,0,0
1642427762395,44,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,44,0,0
1642427762382,70,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,67,0,0
1642427762439,47,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,47,0,0
1642427762452,47,Suggest,200,OK,LT - 4 4-1,text,true,,1328,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,47,0,0
1642427762499,54,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,54,0,0
1642427762487,84,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,82,0,0
1642427762572,43,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,42,0,0
1642427762553,62,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,60,0,0
1642427762615,45,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,45,0,0
1642427762615,52,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,52,0,0
1642427762660,52,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,52,0,0
1642427762668,59,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,57,0,0
1642427762712,63,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,60,0,0
1642427762727,65,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,65,0,0
1642427762775,45,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,45,0,0
1642427762792,63,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,63,0,0
1642427762821,49,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,49,0,0
1642427762856,71,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,68,0,0
1642427762870,62,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,59,0,0
1642427762927,43,Suggest,200,OK,LT - 3 3-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,42,0,0
1642427762932,51,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,51,0,0
1642427762970,47,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,47,0,0
1642427762983,50,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,49,0,0
1642427763018,59,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,57,0,0
1642427763033,63,Search,200,OK,LT - 4 4-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,60,0,0
1642427763077,43,Suggest,200,OK,LT - 3 3-1,text,true,,1328,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,43,0,0
1642427763096,45,Suggest,200,OK,LT - 4 4-1,text,true,,1288,529,1,2,https://www.cicek.com/Suggest/Get?key=kupa,45,0,0
1642427763120,48,Product List,200,OK,LT - 3 3-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,47,0,0
1642427763141,49,Product List,200,OK,LT - 4 4-1,text,true,,6276,556,1,2,https://www.cicek.com/Catalog/AjaxCategory?query=kupa,48,0,0
1642427763168,59,Search,200,OK,LT - 3 3-1,text,true,,17983,541,1,2,https://www.cicek.com/Arama?query=kupa,56,0,0
